1918,1. 下列哪种不是关节软骨的材料性质：,B,自身具有血管营养系统
2488,碳水化合物的保肝解毒作用是通过（   ）与有毒物质结合排出体外。,C,葡萄糖醛酸
2489,衡量体内碳水化合物变化的重要指标是（ ）。,A,血糖
2490,正常情况下，大脑所需能量的主要来源是（   ）。,B,葡萄糖
2491,以下不属于膳食纤维的是（   ）。,D,果糖
2492,中枢神经系统只能靠（  ）供能，故对维持组织神经功能有重要作用。,B,碳水化合物
2493,维持人体基本生命活动的能量消耗是（      ）。,B,基础代谢
2494,中国营养学会推荐成人的脂肪摄入量应控制在总能量的（ ）,B,25%～30%
2495,中国营养学会推荐成人蛋白质摄入量应控制在总能量的（）。,A,11%-15%
2496,人体衰老过程基础代谢率变化是（    ）。,A,基础代谢率下降
2497,对血脂偏高的老年人，应有所限制的食物是（    ）。,D,猪肉和内脏
2498,膳食调查的目的是（    ）。,C,了解膳食组成及营养素摄取情况
2499,在膳食营养评价中，动物性和豆类蛋白占总蛋白质摄入量的  （ ），可判定蛋白质质量为良好。,B,50%
2500,一日三餐的能量摄入分配合理的是（   ）。,A,早餐30%中餐40%晚餐30%
2501,一男子20岁，身高170cm，体重70kg，其体质属于（ ）。,B,正常
2502,与能量代谢有关的维生素是下列哪一个 （  ）。,D,维生素B1
2503,下列哪种维生素具有极好的抗氧化活性？）,D,维生素E
2504,人体通过日照，皮肤中会产生那种维生素（ ）。,B,维生素D
2505,对血脂偏高的老年人，应有所限制的食物是（）。,D,猪肉和内脏
2506,男性标准体质指数（BMI）为（ ）。,D,19-24
2507,女性标准体质指数（BMI）为（ ）。,A,20-25
2508,下列不属于引起肥胖的原因的是（      ）。,D,糖尿病
2509,一个成年20岁男生，身高175cm，他的理想体重是（）kg。,B,70
2510,（    ）对于提高抵抗力、增粗肌纤维、保持肌肉线条有很好的帮助作用。,C,蛋白质
2511,健身运动后以补充（  ）为佳，也可饮用菜汁、果汁、咸菜汤等。,C,糖盐水
2512,经常参加体育锻炼的人一天至少食用新鲜蔬菜（   ）克，品种有 2—3种，植物油 20—30 克。,A,500
2513,运动后应休息（  ）小时后进食。,C,1
2514,运动者每天应保证（  ）个小时的充足睡眠，使机体处于完全放松状态。,B,8—9
2515,运动后用水消除疲劳以温水为宜，应控制在（  ）度左右，每次 15—20 分钟。,A,40
2516,运动后应多吃些富含碱性的食物保持体内酸碱平衡，如水果、蔬菜（    ）。,C,豆制品
2517,心肺功能是指人摄氧和氧运输的能力，是把氧气和(     )运送到组织，同时把代谢废物（如二氧化碳）排出体外的能力。,C,营养物质
2518,有效提高肺活量的运动方式有：（    ）、跳绳、骑自行车、水中步行。,C,步行和慢跑
2519,运动中能量消耗的主要来源是(     )两者供能的比例取决于运动强度和运动时间。,B,糖和脂肪
2520,世界卫生组织曾于 1997 年指出：人的健康与寿命（   ）取决于自己。,C,70%
2521,研究显示，在运动后的 （     ） 小时内，身体合成肝糖的效率最高。,A,2
2522,建议在耐力性运动前 2 小时饮用 （     ）毫升左右的水（可分两次喝）。,B,600
2523,热量物质的比例指三大营养素（蛋白质、脂肪及糖类）的比例，比例的高低影响（     ）和运动能力。,B,机体代谢
2524,一般来说，东方人 3 种营养素的百分比为：蛋白质 13%，脂肪 22%，糖类,A,65%
2525,人体生命的存在与活动离不开营养。,A,正确
2526,人体必需从不同种类的食物中摄取所需要的各种营养素。,A,正确
2527,运动可以增强物质（尤其是脂类）代谢，从而延缓组织器官衰老，提高机体免疫力。,A,正确
2528,身体运动一般在饭后15分钟进行。,B,错误
2529,短时间大强度运动时的热能，几乎全部由糖供给。,A,正确
2530,氨基酸为能量的“最佳补给手”。,B,错误
2531,调整体内水及电解质平衡的唯一途径是喝水或饮料。,A,正确
2532,维生素在体内能大量合成。,B,错误
2533,缺乏维生素E易引起牙龈肿胀、出血。,B,错误
2534,维生素B1在能量代谢和糖代谢生成ATP的过程中起着重要作用。,A,正确
2535,维生素B1对运动员肌肉耐力没有直接影响,B,错误
2536,维生素B2与人体细胞呼吸有关，因此，在有氧耐力运动中起重要作用。,A,正确
2537,维生素按其溶解性质，分为脂溶性和水溶性两大类。,A,正确
2538,维生素A是一种重要的抗氧化营养素，有消除自由基，减少脂质氧化的作用。,B,错误
2539,成年男性每天摄入蛋白质70克，女性60克以上，非但对身体无益，还可能破坏体内营养素的平衡，影响钙质的正常吸收。,A,正确
2540,月经量过多的女性，应注意适当补充钙。,B,错误
2541,月经量过少的女性，则要适当补充铁。,B,错误
2542,耐力性项目的运动员，三大营养素重量比例可为=1:2:7。,B,错误
2543,血糖浓度在用餐后二小时半至三小时便开始下降，接着引起疲劳感，且降低运动效率,A,正确
2544,大量进食后3-4小时，才可进行激烈训练。,A,正确
2545,花粉、蜂王浆富含维生素B、维生素C等。,B,错误
2546,在热环境下激烈运动时，补充水分的重要性大于补充糖类及电解质。,A,正确
2547,在30-60mim的运动时间中，水份可谓是最经济及实用的补充液体。,A,正确
2548,"建议在耐力性运动前二小时，最好饮用600ml左右的水(可分两次喝) ,拒绝喝水将使身体失去散热作用。",A,正确
2549,运动及比赛期间的饮水，大部分的研究都认为每隔5-10min喝200-300ml的饮料为较适当的方法。,B,错误
2550,在运动前补充饮料比运动后恢复期更重要。,A,正确
2551,运动前以低糖类、高脂肪的食物为主。,B,错误
2552,人体通过进食等方式摄取营养物质，任何-种食物不可能包含人体所需要的一切营养素，因此，人体要从多种食物中获取各种营养素。,A,正确
2553,脂肪是构成细胞的重要成分，但脂肪不具有储存热能、调节体温和维持脏器的作用。,B,错误
2554,在有氧或无氧条件下，糖都能分解出热能。,A,正确
2555,人体每天所需要的热量有1%-14%左右来自糖。,B,错误
2556,"运动后，补充维生素C有利于减轻疲劳，缓解肌肉酸痛，增强体能及保护细胞免于自由基损伤,但不能过量补充。",A,正确
2557,饮食需要按时进餐，荤素搭配，保持营养均衡。,A,正确
2558,人体发胖首先就从腰腹部开始，腰腹部的皮下脂肪很容易积留起来，体型发生变化最早而又最明显的部位就是腰腹部。,A,正确
2559,减肥过程中吃的脂肪越少越好。,B,错误
2560,当前，减肥的方法可谓多种多样，有控制饮食、运动、吸脂、药物疗法等等。,A,正确
2561,运动后可以饮用含有咖啡因的饮料。,B,错误
2562,钙是人体所需要的重要元素，一天中晚上是最好的补钙时间。,A,正确
2563,健身后不能贪吃冷饮。,A,正确
2564,空腹跑步有利健康。,B,错误
2565,我国平衡膳食宝塔中注明，一天的营养摄入中可以不包括豆制品，但一定要包括奶制品。（    ）,B,错误
2566,饭后立即运动，会使参与胃肠消化的血液又重新分配，流向肌肉和骨骼，从而影响食物的消化和吸收，而且还会因肠胃的震荡及牵扯而出现腹痛、恶心、呕吐等不良症状。,A,正确
2567,运动中和运动后的饮水，应按多量少次为原则。,B,错误
2568,在人体组成中，水的含量最高，约占人体重65%。,A,正确
2569,人在体育锻炼后，应多吃些富含碱性的食物，如水果、蔬菜、豆制品等，以利于保持人体内酸碱度的基本平衡。,A,正确
2570,老张没吃早饭，接近中午时感到头晕，他补充巧克力能最快获得能量。,A,正确
2571,由于力量练习造成的疲劳应以补充肉类、牛奶等蛋白质为主要的合理营养。,A,正确
2572,一般来说一日三餐中最重要的是吃好晚餐,B,错误
2573,人体获得和利用食物的综合过程称为物质代谢,A,正确
2574,身体运动间歇和运动后可以大量饮水。,B,错误
2575,人体运动前后可以饮酒。,B,错误
2576,睡觉前不能做剧烈身体运动。,A,正确
2577,长期不吃早餐，中餐也随便对付，晚餐猛吃一通，会造成肌肉减少、脂肪增加。,A,正确
2578,膳食纤维的主要功能有刺激消化液的分泌、增加粪便量及排便次数、为正常存在于大肠内的菌群提供发酵底物。,A,正确
2579,人体通过日照，皮肤中会产生维生素A、维生素E。,B,错误
2580,在米的淘洗过程中，主要损失的营养素是蛋白质。,B,错误
2581,母乳中比较缺乏的营养素是铁。,A,正确
2582,维生素C缺乏可引起牙龈出血、伤口愈合慢。,B,错误
2583,可用于预防婴幼儿患巨幼红细胞性贫血的维生素是维生素B6。,B,错误
2584,我国居民传统膳食特点是以肉类食物为主。,B,错误
2585,以米和水果为主的膳食可使高血压者血压降低,A,正确
2586,对血脂偏高的老年人，应有所限制的食物是蔬菜。,B,错误
2587,下列具有促进癌变的物质是硒。,B,错误
2588,被称为第三大非传染性疾病的是糖尿病。,A,正确
2589,皮摺厚度是指三头肌、肩胛下、脐旁三个部位的皮下脂肪厚度之和。,A,正确
2590,体型、年龄、运动量是决定食量的重要因素。,A,正确
2591,碳水化合物是构成细胞的主要成分，负责人体建造与修补。而组成蛋白质的最小单位就是氨基酸。,B,错误
2592,摄取氨基酸能使新陈代谢率提高、促进肌肉生长，并使耐力与爆发力增强。,A,正确
2593,最佳进食时机随着运动时间和食物种类的不同而不同，原则是吃进去的食物可以在运动过程中提供充足的营养和能量，又不会造成肠胃不适。,A,正确
2594,补充鱼油会导致血液中的胆固醇及血脂肪升高，使血液流动顺畅。,B,错误
2595,激烈的运动会令身体大量流汗，使体内液体流失。若运动前和运动中不补充水分而运动中又大量出汗时，就很容易发生脱水现象。,A,正确
2596,重度脱水指水分流失占体重的 6%以上，但不会有严重热痉挛、热衰竭、中暑、昏迷甚至死亡的可能。,B,错误
2597,凡具有调解人体电解质功能的饮料都称为运动饮料。不运动时可长期喝运动饮料，不会造成肥胖或体内电解质不平衡。,B,错误
2598,运动前应以高糖、低脂肪的食物为主，如面包、米饭、面食和水果等，这些食物可作为运动时的能量来源。,A,正确
2599,如果上午10点锻炼，早上7:00 左右可以吃丰盛而富含高糖的早餐，3 小时足够消化这些食物，补充肝糖，而且不会造成肠胃不适。,A,正确
2600,在运动后的恢复期补充饮料和运动前的准备同样重要。,A,正确
2601,若运动前和运动中不补充水分，运动中又大量出汗时，会发生脱水现象。,A,正确
2602,摄取氨基酸能使新陈代谢率提高、促进肌肉生长，但不会使耐力与爆发力增加。,B,错误
2603,脂肪对于提高抵抗力、增粗肌纤维、保持肌肉线条有很好的帮助作用。,B,错误
2604,以运动的卡路里需要量而言，每天跑 5千米的人，用于运动的能量应是每天跑 2.5 千米人的两倍。,A,正确
2605,1. 下列哪种不是关节软骨的材料性质：,B,自身具有血管营养系统
2606,2. 下列哪种不是学校体育中运动损伤的发生特点：,D,严重伤及急性伤多
2607,3. 下列哪种不是开放性运动损伤伤口的处理原则：,A,立即拔除嵌入的物品
2608,5. 下列哪种不是闭合性软组织损伤：,D,韧带撕裂
2609,6. 下列哪种不是急性运动损伤早期的处理原则：,B,热敷
2610,7. 下列哪种不是急性运动损伤中期的处理方法：,A,冷敷
2611,8. 下列哪种不是急性运动损伤晚期的处理方法：,C,冷敷
2612,9. 根据肌纤维损伤的程度不同，肌肉拉伤可分为三级，下面哪种不属于：,A,肌肉痉挛
2613,10. 头部出血应该压迫的部位为：,A,颞浅动脉
2614,11. 前臂出血应该压迫的部位为：,B,肱动脉
2615,12. 大腿及小腿出血应该压迫的部位为：,A,股动脉
2616,13. 止血带绑扎的位置是：,D,伤口近心端
2617,14. 采用止血带止血法应该多长时间松解一次：,D,30-60分钟
2618,15. 上肢大动脉出血绑扎位置为：,A,上臂的1/3处
2619,16. 下列不能采用绷带绑扎止血的部位为：,C,大腿
2620,17. 下列骨折固定的原则不包括：,C,开放性骨折需先将刺出皮肤的骨端送回创口再固定
2621,18. 基本急救三原则ABC不包括下列哪种情况：,D,保持与伤者的语言交流
2622,19. 处理急性运动损伤后所采用的冷疗法的作用不包括：,C,增加组织胺的释放
2623,20. 采用冰敷治疗方法时，当皮肤感到（）时，就可以移除冰袋：,D,麻木
2624,21. 为防止冻伤，冰敷时间不能超过：,D,30分钟
2625,22. 处理急性运动损伤采用的热疗法的不包括：,A,增加感觉神经兴奋性
2626,23. 心肺复苏正确的步骤为：,A,首先是心脏胸外按压，再进行开放气道，最后进行人工呼吸
2627,24. 下列哪种损伤不是闭合性损伤：,D,骨折
2628,25. 下列哪种损伤不是运动技术性损伤：,D,骨折
2629,26. 下列属于急性运动损伤的是：,A,肌肉拉伤
2630,27. 下列运动中最容易伤到踝关节的是：,B,篮球
2631,28. 踝关节由3块骨构成，下面哪个不是：,D,掌骨面
2632,29. 踝关节韧带由三条组成，下面哪个除外：,D,十字韧带
2633,30. 运动过程中发生的踝关节内翻过度而损伤的是：,A,外侧副韧带
2634,31. 人体中结构最复杂，承受应力最大的关节是：,B,膝关节
2635,32. 急性膝关节扭伤最容易撕裂的韧带是：,A,前交叉韧带
2636,33. 腕指关节是个统称，主要由三个关节组成，下面哪个除外：,D,腕掌关节
2637,34. 根据发生运动损伤项目的特点，下面哪个项目更容易发生运动损伤：,A,篮球
2638,35. 下列哪种损伤不属于闭合性软组织损伤：,D,捩伤
2639,36. 急性软组织损伤早期处理阶段不包括：,D,按摩
2640,37. 急性软组织损伤中期处理阶段不包括：,C,冷敷
2641,38. 急性软组织损伤晚期处理阶段不包括：,C,针刺
2642,39. 肌肉约占人体体重的：,C,40%-45%
2643,40. 使用弹性绷带对受伤部位进行包扎时应注意：,D,以螺旋状方式平均施加压力
2644,41. 将受伤部位抬高的目的叙述中哪个错误？,D,方便进一步检查
2645,42. 下列哪个动作不会造成被动牵拉伤：,D,起跳
2646,43. 根据运动项目特点，下列哪个项目不容易出现挫伤：,D,健美
2647,44. 在运动中发生肌肉痉挛最为频繁的部位是：,A,小腿
2648,45. 对运动中发生的肌肉痉挛的处理方式错误的叙述是：,C,立即对痉挛部位进行按摩
2649,46. 急性运动损伤中对冷敷作用叙述错误的是：,A,消毒
2650,47. 加压包扎止血法不能运用于下列哪种损伤：,D,主动脉
2651,48. 下列关于脑震荡的叙述错误的是：,D,有显著的脑解剖性和结构性组织伤害
2652,49. 急性脑震荡发生时的临场表现不包括：,D,头颅CT检查异常
2653,50. 急性运动损伤处理中常用的冷疗法作用的叙述错误是：,D,对受伤部位进行消毒
2654,51. 急性运动损伤处理中常用的热疗法作用的叙述错误是：,A,抑制神经感受
2655,52. 热疗法不能用于下列哪种形势的治疗：,D,急性闭合性软组织的早期
2656,53. 砂浴疗法不能用于下列哪种损伤：,D,骨折
2657,54. 肌内效贴是由哪个国家的专家发明的：,B,日本
2658,55. 英文“CPR”的中文全称是：,A,心肺复苏
2659,56. 心肺复苏中的胸外按压位置叙述正确的是：,D,胸骨正中，两乳头水平连线处
2660,57. 心肺复苏中的胸外按压频率是：,D,100次/分钟
2661,58. 海姆立克急救法是由哪个国家的专家发明的：,C,美国
2662,59. 下列哪种情况不是判断心肺复苏抢救初步成功的指标：,B,能够交流
2663,60. 根据项目特点，下列哪个项目最容易发生神经麻痹：,D,自行车
2664,61. 根据运动员运动损伤的部位特点，下列哪个部位不是最容易损伤部位：,D,肩关节
2665,62. 根据运动项目特点，在集体项目中最容易受伤的关节是：,C,踝关节
2666,63. 根据运动项目特点，篮球接球动作最容易受伤部位是：,C,手指关节
2667,64. 根据运动项目特点，乒乓球运动最容易受伤部位是：,D,腕关节
2668,以下不是引起肌肉痉挛（抽筋）的原因是：,D,身体缺少糖分
2669,人体运动过程中最容易出现肌肉痉挛的肌肉是：,A,小腿腓肠肌
2670,对运动过后出现的肌肉延迟性疼痛进行处理，不正确的方法是：,A,冷敷
2671,以下不是运动康复的主要手段是：,A,经常喝运动功能性饮料
2672,对脑震荡处理错误的方法是：,C,迅速热敷头部
2673,对运动过程中出现的肌肉拉伤进行处理不当的是：,D,对痛点进行按摩
2674,如果运动过程中出现的“运动中腹痛”现象，可以按摩以下几个穴位，哪个不对：,D,印堂穴
2675,如果运动过程中出现的“肌肉痉挛”现象，可以按摩以下几个穴位，哪个不对：,D,足三里
2676,运动中补水的原则是：,A,少量多次
2677,下列哪种食物被经常作为运动中补充体能的佳品：,D,香蕉
2678,研究显示，在运动后的一段时间内，身体合成糖原的效率最高。时间过后，则恢复到正常水平，这个时间是运动后：,B,2小时
2679,以下哪一项不是体育锻炼的原则？,C,有效性原则
2680,以下哪一项不是FITT原则：,D,重量
2681,从运动生理学的角度来说，多长时间是全身耐力运动所需要的最短时间？,B,5分钟
2682,如果长时间没有运动，刚开始进行体育锻炼后，往往会出现肌肉延迟性疼痛，以下不是引起肌肉延迟性疼痛的原因是：,D,可能身体缺钙
2683,对准备活动作用的叙述，下列错误的是：,A,抑制中枢神经的兴奋性
2684,对于运动损伤的预防，下列说法错误的是,D,少做技术难度大的动作
2685,网球肘又叫：,A,肱骨外上髁炎
2686,肩袖是由以下几个部分组成，其中错误的是：,C,肱二头肌
2687,对于“末端病”的描述，错误的是：,D,比较容易治疗
2688,对于“关节软骨损伤”的描述，错误的是：,C,受伤后可以完全再生
2689,关节的稳定主要依赖于以下几个方面的维持，其中不包括：,D,脂肪
2690,对于“骨组织劳损”的描述错误的是：,C,疲劳性骨折则也可自愈
2691,“末端病”的发生最先受损的是：,A,血管
2692,对预防慢性小损伤尤其是微细损伤，以下几条尤为重要，其中错误的是：,D,加强运动饮品的摄入
2693,以下对肩袖损伤的临床表现描述错误的是：,B,以前没有损伤史
2694,撕裂伤最容易发生的部位是头部,A,对
2695,对于撕裂伤的处理，较大的撕裂伤应先止血，经清创、消毒后再进一步处理。,A,对
2696,大学生群体最容易发生的损伤性质是：慢性、闭合性损伤.,B,错
2697,加垫屈肢止血法不能应用于身体前臂,B,错
2698,海姆立克急救法是由美国的专家发明的,A,对
2699,心肺复苏中的胸外按压频率是：40次/分钟,B,错
2700,对于骨折固定的目的叙述错误的是：预防感染,B,错
2701,"儿童少年骨的特点是有机物多，无机物少,易骨折.",B,错
2702,学校体育中运动损伤的发生特点是小伤轻伤多、软组织损伤多,A,对
2703,韧带撕裂是闭合性软组织损伤.,A,对
2704,按摩是急性运动损伤早期的处理原则.,B,错
2705,冷敷是急性运动损伤晚期的处理方法.,B,错
2706,乒乓球正规比赛用球直径是38mm,B,错
2707,现代足球起源于中国。,B,错
2708,我国男子足球队首次进入世界杯决赛阶段比赛的时间是1998年。,B,错
2709,剧烈运动时，肺通气量的增加主要依靠呼吸深度和呼吸频率的增加，以后者为主。,A,对
2710,可使骨骼肌的体积明显增加的是生长素，女子体内含量低是女性肌肉体积小于男生的因素之一。,B,错
2711,扶墙压肩可发展下列三角肌肌肉的伸展性。,B,错
2712,做十字吊环在肩关节发挥力量的肌肉是胸大肌和背阔肌。,A,对
2713,可绕三个基本轴运动的关节是髋关节。,A,对
2714,头部出血应该压迫的部位为：颞浅动脉。,A,对
2715,前臂出血应该压迫的部位为：锁骨下动脉,B,错
2716,止血带绑扎的位置是：伤口.,B,错
2717,大腿不能采用绷带绑扎止血。,A,对
2718,为防止冻伤，冰敷时间不能超过10分钟。,B,错
2719,网球肘是运动技术性损伤。,A,对
2720,网球肘是急性运动损伤。,B,错
2721,准备活动可以抑制中枢神经的兴奋性。,B,错
2722,"人体整个运动系统包括:骨
、骨连结以及骨骼肌。",A,对
2723,人体最大的籽骨是：髌骨,A,对
2724,人体前臂内侧是：腓骨。,B,错
2725,人体颈椎共有骨头7块。,A,对
2726,"影响关节运动幅度的关键要素是：
关节囊的厚薄",B,错
2727,具有囊内韧带的关节是：肩关节和膝关节,A,对
2728,可绕三个基本轴运动的关节是：髋关节,A,对
2729,限制髋关节过伸的主要结构是：坐骨韧带。,B,错
2730,呼吸肌由肋间外肌、肋间内肌、胸肌组成。,B,错
2731,可维持腹压的肌肉是：腹外斜肌,A,对
2732,国际篮联规定供国际比赛的标准场地为：长26宽14,B,错
2733,目前羽毛球21分制比赛中，在决胜局时，当一方分值达到15分时，双方交换场地,B,错
2734,平滑肌和骨骼肌又称横纹肌的是,B,错
2735,韧带的组织是疏松的。,B,错
2736,加压包扎止血法不能用于股动脉。,A,对
2737,加垫屈肢止血法不能应用于躯干。,A,对
2738,肌肉约占人体体重的：60%-65%,B,错
2739,使用弹性绷带对受伤部位进行包扎时应注意从肢体近端往末端方向包扎,B,错
2740,"根据运动项目特点,健美不容易出现挫伤",A,对
2741,在运动中发生肌肉痉挛最为频繁的部位是小腿。,A,对
2742,运动中发生的肌肉痉挛应马上对痉挛部位进行牵拉。,A,对
2743,英文“CPR”的中文全称是：心脏急救。,B,错
2744,根据项目特点，排球最容易发生尺神经麻痹。,B,错
2745,根据运动员运动损伤的部位特点，肩关节不是最容易损伤部位,A,对
2746,发展股后肌群伸展性，最好采用：跪撑后倒。,B,错
2747,91. 与无锻炼者相比，有锻炼者进行定量运动时心血管机能没有反应大的特点,A,对
2748,根据运动项目特点，篮球接球动作最容易受伤部位是膝关节。,B,错
2749,根据运动项目特点，乒乓球运动最容易受伤部位是：腕关节。,A,对
2750,对开放性运动损伤伤口的处理原则是拔出嵌入体内的物品。,B,错
2751,撕裂伤最容易发生的部位是：肩部。,B,错
2752,心肺复苏中的胸外按压位置是心脏上方。,B,错
2753,肌内效贴是由日本的专家发明的,A,对
2754,砂浴疗法不能用于骨折损伤,A,对
2755,热疗法不能用于急性闭合性软组织的早期形势的治疗,A,对
2756,急性运动损伤处理中常用的冷疗法作用是对受伤部位进行消毒。,B,错
2757,急性脑震荡发生时的临场表现有意识障碍、逆行性健忘以及自主神经功能紊乱。,A,对
2758,脑震荡有显著的脑解剖性和结构性组织伤害。,B,错
2759,运动过程中的肌肉痉挛是指肌肉有规律的自由收缩现象。,B,错
2760,运动过程中最容易出现肌肉痉挛的肌肉是肱二头肌。,B,错
2761,人体由安静状态到剧烈运动时，机体容易出现“极点”现象，这不是一种正常的生理现象。,B,错
2762,人体运动过程中出现的“极点”现象是由于内脏器官的惰性和身体的乳酸积累造成的。,A,对
2763,“极点”和“第二次呼吸”是中长跑运动中常见的生理现象，只要坚持锻炼和处理得当，这种现象是可以推迟和减轻的。,A,对
2764,由于剧烈运动，使大量血液积聚在下肢，回心血量减少，容易引起运动性昏厥。,A,对
2765,当腓肠肌出现痉挛时，应膝关节弯曲，蹲压。,B,错
2766,运动中一旦出现“极点”应及时停止运动，以缓解身体不适。,B,错
2767,运动过程中，由于肺部缺氧而发生的暂时性知觉丧失的现象称之为运动性昏厥。,B,错
2768,长期喝运动饮料有助于调节体内电解质的平衡。,B,错
2769,糖原是运动时的主要能量来源之一，主要存在于肌肉和心脏之中。,B,错
2770,口服维生素c有助于受伤组织的修复，从而减轻或缓解酸痛。,A,对
2771,“第二次呼吸”出现以后，循环机能将稳定在较高的水平上。,A,对
2772,冬季下水游泳之前，应先用热水淋浴，防止冻伤。,B,错
2773,挫伤是指由于身体局部受到钝器打击而引起的深层组织的开放性损伤。,B,错
2774,急性损伤局部触诊皮肤温度升高,A,对
2775,关节软骨损伤，如髌骨软骨病、骨关节病等，大多系劳损所致。,A,对
2776,“末端病”的发生是先有腱组织损害，继而再产生血管的病理改变,B,错
2777,网球肘：又名肱骨外上髁炎 ，因网球运动员易患而得名,A,对
2778,疲劳性骨膜炎一般改变训练方案，多可自愈，不直接影响训练；而疲劳性骨折则愈合困难。,A,对
2779,髌骨软骨病、骨关节病等，大多系劳损所致。由于软骨受伤后难以完全再生，因而治疗也较为困难。,A,对
2780,在慢性小损伤中，有的属陈旧性损伤，但更多的则是劳损，属运动技术伤。,A,对
2781,常见的运动损伤一般都有局部肿胀、皮下内出血现象。,A,对
2782,骨骼、肌肉、肌腱慢性损伤也是血液循环障碍的结果。,A,对
2783,晕厥：是一时性的全大脑半球及脑干供血不足引起发作性短暂意识丧失伴肌张力消失而倒地的现象,A,对
2784,4. 对于急性运动损伤的处理需要遵守的PRICE原则不包括：,C,热敷
